"","ID","protname","long","lat","ECO_NAME","REALM","BIOME"
"1500",11691,"Troglocorys cava",29.61,-4.7,"Lake","AT",98
"1501",11692,"Troglocorys cava",40.35583,-10.74472,"Southern Zanzibar-Inhambane coastal forest mosaic","AT",1
"1502",11693,"Troglocorys cava",29.73,-6.11,"Central Zambezian Miombo woodlands","AT",7
"1503",11694,"Troglocorys cava",29.73,-6.11,"Central Zambezian Miombo woodlands","AT",7
"1504",11695,"Troglodytella abrassarti",29.61,-4.7,"Lake","AT",98
"1505",11696,"Troglodytella abrassarti",40.35583,-10.74472,"Southern Zanzibar-Inhambane coastal forest mosaic","AT",1
"1506",11697,"Trypanosoma primatum",15.28,-4.25,"Western Congolian forest-savanna mosaic","AT",7
"1507",11698,"Trypanosoma primatum",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"1508",11699,"Trypanosoma primatum",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"1509",11700,"Trypanosoma primatum",25,0,"Central Congolian lowland forests","AT",1
"1510",11701,"Trypanosoma primatum",11.75,-1,"Atlantic Equatorial coastal forests","AT",1
"1511",11702,"Trypanosoma primatum",-9.5,6.5,"Western Guinean lowland forests","AT",1
"1512",11703,"Trypanosoma primatum",-9.5,6.5,"Western Guinean lowland forests","AT",1
"1513",11733,"Cystoisospora felis",34.83,-2.33,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"1514",11734,"Cystoisospora felis",34.83,-2.33,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"1515",11735,"Cystoisospora felis",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1516",11736,"Cystoisospora felis",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1517",11737,"Cystoisospora felis",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1518",11738,"Cystoisospora felis",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1519",11739,"Cystoisospora felis",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1520",11740,"Cystoisospora felis",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1521",11749,"Hepatozoon canis",36.86,-1.37,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1522",11804,"Neospora caninum",37.91,-0.02,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1523",11819,"Sarcocystis felis",36.86,-1.37,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1524",11822,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"1525",11823,"Toxoplasma gondii",24.68,-22.33,"Kalahari Acacia-Baikiaea woodlands","AT",7
"1526",11824,"Toxoplasma gondii",31.95,-28.22,"Drakensberg montane grasslands, woodlands and forests","AT",10
"1527",11825,"Toxoplasma gondii",31.45,-23.82,"Zambezian and Mopane woodlands","AT",7
"1528",11826,"Toxoplasma gondii",29.15,-19.02,"Southern Africa bushveld","AT",7
"1529",11827,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1530",11828,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1531",11829,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1532",11830,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1533",11831,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1534",11832,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1535",11833,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1536",11834,"Toxoplasma gondii",18.52,-24.55,"Kalahari xeric savanna","AT",13
"1537",11835,"Toxoplasma gondii",27.08,-25.25,"Southern Africa bushveld","AT",7
"1538",11891,"Hepatozoon canis",-66.59,6.42,"Guianan piedmont and lowland moist forests","NT",1
"1539",11895,"Toxoplasma gondii",-52.64,4.28,"Guianan moist forests","NT",1
"1540",11903,"Toxoplasma gondii",24.68,-22.33,"Kalahari Acacia-Baikiaea woodlands","AT",7
"1541",11904,"Toxoplasma gondii",31.45,-23.82,"Zambezian and Mopane woodlands","AT",7
"1542",11911,"Balantidium coli",11.7,7.5,"Cameroonian Highlands forests","AT",1
"1543",11912,"Balantidium coli",11.7,7.5,"Cameroonian Highlands forests","AT",1
"1544",11913,"Balantidium coli",11.7,7.5,"Cameroonian Highlands forests","AT",1
"1545",11914,"Balantidium coli",11.7,7.5,"Cameroonian Highlands forests","AT",1
"1546",11915,"Balantidium coli",29.61,-4.7,"Lake","AT",98
"1547",11916,"Balantidium coli",29.61,-4.7,"Lake","AT",98
"1548",11917,"Balantidium coli",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1549",11918,"Balantidium coli",39.85,-3.63,NA,NA,NA
"1550",11919,"Balantidium coli",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1551",11920,"Balantidium coli",36,-0.6,"East African montane forests","AT",1
"1552",11921,"Balantidium coli",-1.7,9.6,"West Sudanian savanna","AT",7
"1553",11928,"Blastocystis hominis",37.3,7.26,"Ethiopian montane forests","AT",1
"1554",11934,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"1555",11935,"Cyclospora papionis",36.1,9.33,"East Sudanian savanna","AT",7
"1556",11945,"Dientamoeba fragilis",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1557",11946,"Dientamoeba fragilis",36,-0.6,"East African montane forests","AT",1
"1558",11948,"Endolimax nana",39.85,-3.63,NA,NA,NA
"1559",11949,"Endolimax nana",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1560",11950,"Endolimax nana",36,-0.6,"East African montane forests","AT",1
"1561",11952,"Entamoeba coli",38.71,7.6,"Somali Acacia-Commiphora bushlands and thickets","AT",7
"1562",11953,"Entamoeba coli",37.3,7.26,"Ethiopian montane forests","AT",1
"1563",11954,"Entamoeba coli",29.61,-4.7,"Lake","AT",98
"1564",11955,"Entamoeba coli",34.33,-2.16,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"1565",11956,"Entamoeba coli",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1566",11957,"Entamoeba coli",30.41,0.45,"Albertine Rift montane forests","AT",1
"1567",11958,"Entamoeba coli",39.85,-3.63,NA,NA,NA
"1568",11959,"Entamoeba coli",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1569",11960,"Entamoeba coli",36,-0.6,"East African montane forests","AT",1
"1570",11961,"Entamoeba hartmanni",30.41,0.45,"Albertine Rift montane forests","AT",1
"1571",11962,"Entamoeba hartmanni",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1572",11963,"Entamoeba hartmanni",36,-0.6,"East African montane forests","AT",1
"1573",11965,"Entamoeba histolytica",38.71,7.6,"Somali Acacia-Commiphora bushlands and thickets","AT",7
"1574",11966,"Entamoeba histolytica",37.3,7.26,"Ethiopian montane forests","AT",1
"1575",11967,"Entamoeba histolytica",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1576",11968,"Entamoeba histolytica",30.41,0.45,"Albertine Rift montane forests","AT",1
"1577",11969,"Entamoeba histolytica",39.85,-3.63,NA,NA,NA
"1578",11970,"Entamoeba histolytica",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1579",11971,"Entamoeba histolytica",36,-0.6,"East African montane forests","AT",1
"1580",11972,"Entamoeba histolytica",-1.7,9.6,"West Sudanian savanna","AT",7
"1581",11973,"Entamoeba polecki",34.33,-2.16,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"1582",11976,"Giardia intestinalis",30.41,0.45,"Albertine Rift montane forests","AT",1
"1583",11977,"Giardia intestinalis",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1584",11979,"Hepatocystis kochi",34.33,-2.16,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"1585",11980,"Hepatocystis kochi",39.85,-3.63,NA,NA,NA
"1586",11981,"Hepatocystis kochi",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1587",11984,"Iodamoeba butschlii",34.33,-2.16,"Southern Acacia-Commiphora bushlands and thickets","AT",7
"1588",11985,"Iodamoeba butschlii",30.41,0.45,"Albertine Rift montane forests","AT",1
"1589",11986,"Iodamoeba butschlii",39.85,-3.63,NA,NA,NA
"1590",11987,"Iodamoeba butschlii",37.08,-2.13,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1591",11988,"Iodamoeba butschlii",36,-0.6,"East African montane forests","AT",1
"1592",12077,"Babesia equi",37.26,-2.63,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1593",12078,"Babesia microti",37.26,-2.63,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1594",12080,"Balantidium coli",28.08,-26.2,"Highveld grasslands","AT",10
"1595",12081,"Balantidium coli",29.73,-6.11,"Central Zambezian Miombo woodlands","AT",7
"1596",12082,"Balantidium coli",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1597",12085,"Chilomastix mesnili",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1598",12093,"Endolimax nana",28.08,-26.2,"Highveld grasslands","AT",10
"1599",12094,"Endolimax nana",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1600",12095,"Entamoeba chattoni",28.08,-26.2,"Highveld grasslands","AT",10
"1601",12096,"Entamoeba chattoni",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1602",12097,"Entamoeba coli",28.08,-26.2,"Highveld grasslands","AT",10
"1603",12098,"Entamoeba coli",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1604",12099,"Entamoeba coli",29.73,-6.11,"Central Zambezian Miombo woodlands","AT",7
"1605",12100,"Entamoeba coli",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1606",12101,"Entamoeba hartmanni",28.08,-26.2,"Highveld grasslands","AT",10
"1607",12102,"Entamoeba hartmanni",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1608",12103,"Entamoeba histolytica",28.08,-26.2,"Highveld grasslands","AT",10
"1609",12104,"Entamoeba histolytica",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1610",12105,"Entamoeba histolytica",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1611",12113,"Entopolypoides macaci",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1612",12116,"Hepatocystis kochi",37.26,-2.63,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1613",12117,"Hepatocystis kochi",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1614",12119,"Hepatocystis simiae",37.08,-7.25,"Eastern Miombo woodlands","AT",7
"1615",12120,"Hepatocystis simiae",37.08,-7.25,"Eastern Miombo woodlands","AT",7
"1616",12121,"Hepatocystis simiae",37.08,-7.25,"Eastern Miombo woodlands","AT",7
"1617",12122,"Hepatocystis simiae",37.08,-7.25,"Eastern Miombo woodlands","AT",7
"1618",12125,"Iodamoeba butschlii",28.08,-26.2,"Highveld grasslands","AT",10
"1619",12126,"Iodamoeba butschlii",36,0.5,"Northern Acacia-Commiphora bushlands and thickets","AT",7
"1620",12171,"Balantidium coli",41.5,20,"Southwestern Arabian montane woodlands","AT",13
"1621",12172,"Balantidium coli",40.4,21.27,"Southwestern Arabian montane woodlands","AT",13
"1622",12173,"Balantidium coli",41.63,21.21,"Southwestern Arabian foothills savanna","AT",13
"1623",12175,"Entamoeba histolytica",41.5,20,"Southwestern Arabian montane woodlands","AT",13
"1624",12176,"Entamoeba histolytica",46.71667,24.63333,"Arabian Desert and East Sahero-Arabian xeric shrublands","PA",13
"1625",12177,"Entamoeba histolytica",40.4,21.27,"Southwestern Arabian montane woodlands","AT",13
"1626",12178,"Entamoeba histolytica",42,19,"Southwestern Arabian foothills savanna","AT",13
"1627",12179,"Entamoeba histolytica",41.63,21.21,"Southwestern Arabian foothills savanna","AT",13
"1628",12185,"Giardia intestinalis",39.85,23.31,"Southwestern Arabian foothills savanna","AT",13
"1629",12186,"Giardia intestinalis",41.5,20,"Southwestern Arabian montane woodlands","AT",13
"1630",12187,"Giardia intestinalis",46.71667,24.63333,"Arabian Desert and East Sahero-Arabian xeric shrublands","PA",13
"1631",12188,"Giardia intestinalis",40.4,21.27,"Southwestern Arabian montane woodlands","AT",13
"1632",12189,"Giardia intestinalis",42,19,"Southwestern Arabian foothills savanna","AT",13
"1633",12190,"Giardia intestinalis",41.63,21.21,"Southwestern Arabian foothills savanna","AT",13
"1634",12205,"Balantidium coli",-12.2,12.683,"West Sudanian savanna","AT",7
"1635",12206,"Balantidium coli",12.76,12.88,"Sahelian Acacia savanna","AT",7
"1636",12207,"Balantidium coli",12.76,12.88,"Sahelian Acacia savanna","AT",7
"1637",12208,"Balantidium coli",12.76,12.88,"Sahelian Acacia savanna","AT",7
"1638",12209,"Balantidium coli",-12.71,13.06,"West Sudanian savanna","AT",7
"1639",12210,"Chilomastix mesnili",-12.2,12.683,"West Sudanian savanna","AT",7
"1640",12212,"Cyclospora papionis",35.83,9.16,"Ethiopian montane grasslands and woodlands","AT",10
"1641",12215,"Entamoeba coli",-12.2,12.683,"West Sudanian savanna","AT",7
"1642",12216,"Entamoeba coli",-12.71,13.06,"West Sudanian savanna","AT",7
"1643",12217,"Entamoeba histolytica",-12.2,12.683,"West Sudanian savanna","AT",7
"1644",12219,"Hepatocystis kochi",-10,11,"West Sudanian savanna","AT",7
"1645",12220,"Hepatocystis simiae",-0.2166,5.55,"Guinean forest-savanna mosaic","AT",7
"1646",12223,"Iodamoeba butschlii",-12.71,13.06,"West Sudanian savanna","AT",7
"1647",12238,"Balantidium coli",29.48,-29.23,"Drakensberg montane grasslands, woodlands and forests","AT",10
"1648",12239,"Balantidium coli",15.03,-23.55,"Namib desert","AT",13
"1649",12240,"Balantidium coli",29.75,-25,"Southern Africa bushveld","AT",7
"1650",12241,"Balantidium coli",15.74,-22.55,"Namibian savanna woodlands","AT",13
"1651",12252,"Chilomastix mesnili",29.48,-29.23,"Drakensberg montane grasslands, woodlands and forests","AT",10
"1652",12253,"Chilomastix mesnili",15.03,-23.55,"Namib desert","AT",13
"1653",12254,"Chilomastix mesnili",29.75,-25,"Southern Africa bushveld","AT",7
"1654",12255,"Chilomastix mesnili",15.74,-22.55,"Namibian savanna woodlands","AT",13
"1655",12268,"Endolimax nana",29.48,-29.23,"Drakensberg montane grasslands, woodlands and forests","AT",10
"1656",12269,"Endolimax nana",15.03,-23.55,"Namib desert","AT",13
"1657",12270,"Entamoeba chattoni",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1658",12271,"Entamoeba coli",29.48,-29.23,"Drakensberg montane grasslands, woodlands and forests","AT",10
"1659",12272,"Entamoeba coli",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1660",12273,"Entamoeba coli",15.03,-23.55,"Namib desert","AT",13
"1661",12274,"Entamoeba coli",29.75,-25,"Southern Africa bushveld","AT",7
"1662",12275,"Entamoeba coli",15.74,-22.55,"Namibian savanna woodlands","AT",13
"1663",12276,"Entamoeba hartmanni",15.03,-23.55,"Namib desert","AT",13
"1664",12277,"Entamoeba histolytica",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1665",12278,"Entamoeba histolytica",15.03,-23.55,"Namib desert","AT",13
"1666",12285,"Giardia intestinalis",15.03,-23.55,"Namib desert","AT",13
"1667",12286,"Hepatocystis simiae",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1668",12297,"Iodamoeba butschlii",29.48,-29.23,"Drakensberg montane grasslands, woodlands and forests","AT",10
"1669",12298,"Iodamoeba butschlii",29.75,-25,"Southern Africa bushveld","AT",7
"1670",12299,"Isospora papionis",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1671",12300,"Isospora papionis",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1672",12301,"Isospora papionis",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1673",12302,"Isospora papionis",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1674",12377,"Toxoplasma gondii",31.5,-23.83,"Zambezian and Mopane woodlands","AT",7
"1675",12391,"Trypanosoma cruzi",-56.72,-19.61,"Pantanal","NT",9
"1676",12392,"Trypanosoma evansi",-56.72,-19.61,"Pantanal","NT",9
"1677",12443,"Trypanosoma brucei",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"1678",12444,"Trypanosoma irangiense",15.827659,-0.228021,"Northwestern Congolian lowland forests","AT",1
"1679",12445,"Trypanosoma irangiense",25,0,"Central Congolian lowland forests","AT",1
"1680",12446,"Trypanosoma irangiense",33,2,"Victoria Basin forest-savanna mosaic","AT",7
"1681",12447,"Trypanosoma perodictici",12.354722,7.369722,"Cameroonian Highlands forests","AT",1
"1682",12448,"Trypanosoma perodictici",25,0,"Central Congolian lowland forests","AT",1
"1683",12449,"Trypanosoma perodictici",33,2,"Victoria Basin forest-savanna mosaic","AT",7
"1684",12450,"Trypanosoma perodictici",33,2,"Victoria Basin forest-savanna mosaic","AT",7
"1685",12451,"Trypanosoma vivax",10.41,3.08,"Atlantic Equatorial coastal forests","AT",1
"1686",12558,"Sarcocystis dubeyella",31.45,-23.82,"Zambezian and Mopane woodlands","AT",7
"1687",12559,"Sarcocystis phacochoeri",31.45,-23.82,"Zambezian and Mopane woodlands","AT",7
"1688",12572,"Trypanosoma simiae",-15.31,13.44,"West Sudanian savanna","AT",7
"1689",12573,"Trypanosoma simiae",-15.31,13.44,"West Sudanian savanna","AT",7
"1690",12574,"Trypanosoma simiae",-15.31,13.44,"West Sudanian savanna","AT",7
"1691",12595,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1692",12596,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1693",12597,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1694",12598,"Trypanosoma brucei",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1695",12599,"Trypanosoma congolense",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1696",12600,"Trypanosoma congolense",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1697",12601,"Trypanosoma simiae",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1698",12602,"Trypanosoma vivax",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1699",12603,"Trypanosoma vivax",12.35,7.37,"Cameroonian Highlands forests","AT",1
"1700",12604,"Neospora caninum",143.15,42.02,"Hokkaido deciduous forests","PA",4
"1701",12605,"Neospora caninum",142.55,43.39,"Hokkaido montane conifer forests","PA",5
"1702",12606,"Neospora caninum",145.48,43.27,NA,NA,NA
"1703",12607,"Toxoplasma gondii",-168.39,65.89,NA,NA,NA
"1704",12720,"Neospora caninum",-168.39,65.89,NA,NA,NA
"1705",12721,"Neospora caninum",144.85,43.05,"Hokkaido montane conifer forests","PA",5
"1706",12722,"Neospora caninum",142.55,43.39,"Hokkaido montane conifer forests","PA",5
"1707",12723,"Neospora caninum",145.48,43.27,NA,NA,NA
"1708",12724,"Neospora caninum",145.48,43.27,NA,NA,NA
"1709",12725,"Neospora caninum",145.48,43.27,NA,NA,NA
"1710",12726,"Neospora caninum",145.48,43.27,NA,NA,NA
"1711",12775,"Sarcocystis neurona",-121.57,38.39,"California Central Valley grasslands","NA",8
"1712",12776,"Sarcocystis neurona",-121.8,36.84,NA,NA,NA
"1713",12801,"Toxoplasma gondii",-168.39,65.89,NA,NA,NA
"1714",12802,"Toxoplasma gondii",142.55,43.39,"Hokkaido montane conifer forests","PA",5
"1715",12803,"Toxoplasma gondii",145.48,43.27,NA,NA,NA
"1716",12804,"Toxoplasma gondii",145.48,43.27,NA,NA,NA
"1717",12805,"Toxoplasma gondii",-122.47,37.77,"California interior chaparral and woodlands","NA",12
"1718",12806,"Toxoplasma gondii",-122.47,47.72,NA,NA,NA
"1719",12807,"Toxoplasma gondii",-122.47,47.72,NA,NA,NA
"1720",12808,"Toxoplasma gondii",-122.47,47.72,NA,NA,NA
"1721",12809,"Toxoplasma gondii",-122.47,47.72,NA,NA,NA
"1722",12810,"Toxoplasma gondii",-68.88,48.38,NA,NA,NA
"1723",12811,"Toxoplasma gondii",-68,48.67,"New England-Acadian forests","NA",4
"1724",12812,"Toxoplasma gondii",-73.55,52.94,"Eastern Canadian Shield taiga","NA",6
"1725",12813,"Toxoplasma gondii",-73.55,52.94,"Eastern Canadian Shield taiga","NA",6
"1726",12814,"Toxoplasma gondii",-73.55,52.94,"Eastern Canadian Shield taiga","NA",6
"1727",12815,"Toxoplasma gondii",-73.55,52.94,"Eastern Canadian Shield taiga","NA",6
"1728",12816,"Toxoplasma gondii",-121.8,36.84,NA,NA,NA
"1729",12900,"Hepatocystis kochi",25,0,"Central Congolian lowland forests","AT",1
"1730",12918,"Chilomastix mesnili",30.41,0.45,"Albertine Rift montane forests","AT",1
"1731",12920,"Dientamoeba fragilis",30.41,0.45,"Albertine Rift montane forests","AT",1
"1732",12921,"Endolimax nana",30.41,0.45,"Albertine Rift montane forests","AT",1
"1733",12922,"Entamoeba coli",37.906193,-0.023559,"Northern Acacia-Commiphora bushlands and thickets","AT",7
